name	study_id	study_location	protection_status	latitude	longitude	valuation_methods	beneficiary_unit	value_year	int__per_hectare_per_year	title	reference	year_pub	site_area_in_hectares	site_length_km
4140007	414	Kish	No protection	26.535	54.036	PP	total	2009	nan	Estimating the Total Economic Value of Coral Reefs of Kish Island (Persian Gulf)	Madani et al. (2012) Estimating the Total Economic Value of Coral Reefs of Kish Island (Persian Gulf)	2012	nan	nan
4130001	413	Galloway	No protection	55.07	-4.14	MP	total	1988	nan	A Bioeconomic Model for Estimating the Benefits of Acid Rain Abatement to Salmon Fishing- A case Study in South West Scotland	MacMillan and Ferrier (1994) A Bioeconomic Model for Estimating the Benefits of Acid Rain Abatement to Salmon Fishing- A case Study in South West Scotland	1994	nan	370.0
4120001	412	Bunyonyi Lake	No protection	-1.283333	29.916667	MP	total	2002	868.1127	Towards optimal use of tropical wetlands: an economic valuation of goods derived from papyrus swamps in Southwest Uganda	Maclean, I. M., Tinch, R., Hassall, M., & Boar, R. (2003). Towards optimal use of tropical wetlands: an economic valuation of goods derived from papyrus swamps in southwest Uganda. Environmental Change and Management Working Paper, 2003, 10.	2003	65.0	nan
4110001	411	Constructed wetlands in the Little River/Rooty Creek watershed (near Lake Sinclair)	No protection	33.2	-83.38	CV	household	1992	14957.5171	A proposed methodology for measuring incremental environmental benefits from using constructed wetlands to control agricultural non-point -source pollution	MacDonald, H. F., Bergstrom, J. C., & Houston, J. E. (1998). A proposed methodology for measuring incremental environmental benefits from using constructed wetlands to control agricultural non-point-source pollution. Journal of Environmental Management, 54(4), 259-267.	1998	134.0	nan
4100001	410	Gulf Coast of Florida	Partially protected	27.5	-82.57	PF	total	1974	nan	Economic value of marsh areas for marine production processes	Lynne, G., Conroy, P., & Prochaska, F. (1981). Economic valuation of marsh areas for marine production processes. Journal of Environmental Economics and Management, 8(2), 175-186.	1981	205681.0	nan
4090001	409	Ramsey county wetlands	No protection	44.95	-93.1	HP	total	1989	69737.4832	A hedonic approach to urban wetland valuation	Lupi, F., Graham-Tomasi, T., & Taff, S. J. (1991). A hedonic approach to urban wetland valuation (No. 1701-2016-139294).	1991	3999.0	nan
4080001	408	Blackwater estuary	No protection	51.77	0.86	MP	total	2007	18.75	Coastal and marine ecosystem services valuation for policy and management: managed realignment case studies in England	Luisetti, T., Turner, K. R., Bateman, Morse-Jones, S., Adams, C. and Fonseca, L. (2011) Coastal and marine ecosystem services valuation for policy and management: managed realignment case studies in England	2011	5500.0	nan
4080002	408	Blackwater estuary	No protection	51.77	0.86	MP	person	2007	nan	Coastal and marine ecosystem services valuation for policy and management: managed realignment case studies in England	Luisetti, T., Turner, K. R., Bateman, Morse-Jones, S., Adams, C. and Fonseca, L. (2011) Coastal and marine ecosystem services valuation for policy and management: managed realignment case studies in England	2011	5500.0	nan
4080003	408	Blackwater estuary	No protection	51.77	0.86	MP	person	2007	nan	Coastal and marine ecosystem services valuation for policy and management: managed realignment case studies in England	Luisetti, T., Turner, K. R., Bateman, Morse-Jones, S., Adams, C. and Fonseca, L. (2011) Coastal and marine ecosystem services valuation for policy and management: managed realignment case studies in England	2011	5500.0	nan
4080004	408	Blackwater estuary	No protection	51.77	0.86	MP	person	2007	nan	Coastal and marine ecosystem services valuation for policy and management: managed realignment case studies in England	Luisetti, T., Turner, K. R., Bateman, Morse-Jones, S., Adams, C. and Fonseca, L. (2011) Coastal and marine ecosystem services valuation for policy and management: managed realignment case studies in England	2011	5500.0	nan
4070001	407	Xianghai wetland	Protected	45.025699	122.349105	PF	total	2008	4.485	Floodwater utilisation values of wetland services – a case study in Northeastern China	Lu, S., Xu, S., & Feng, F. (2012). Floodwater utilisation values of wetland services - a case study in northeastern china. Natural Hazards and Earth System Science, 12(2), 341-349. doi:10.5194/nhess-12-341-2012	2012	36000.0	nan
4070002	407	Xianghai wetland	Protected	45.025699	122.349105	MP	total	2008	2.8311	Floodwater utilisation values of wetland services – a case study in Northeastern China	Lu, S., Xu, S., & Feng, F. (2012). Floodwater utilisation values of wetland services - a case study in northeastern china. Natural Hazards and Earth System Science, 12(2), 341-349. doi:10.5194/nhess-12-341-2012	2012	36000.0	nan
4070003	407	Xianghai wetland	Protected	45.025699	122.349105	RC	total	2008	70.4801	Floodwater utilisation values of wetland services – a case study in Northeastern China	Lu, S., Xu, S., & Feng, F. (2012). Floodwater utilisation values of wetland services - a case study in northeastern china. Natural Hazards and Earth System Science, 12(2), 341-349. doi:10.5194/nhess-12-341-2012	2012	36000.0	nan
4070004	407	Xianghai wetland	Protected	45.025699	122.349105	MP	total	2008	17.9364	Floodwater utilisation values of wetland services – a case study in Northeastern China	Lu, S., Xu, S., & Feng, F. (2012). Floodwater utilisation values of wetland services - a case study in northeastern china. Natural Hazards and Earth System Science, 12(2), 341-349. doi:10.5194/nhess-12-341-2012	2012	36000.0	nan
4070005	407	Xianghai wetland	Protected	45.025699	122.349105	MP	total	2008	3.7005	Floodwater utilisation values of wetland services – a case study in Northeastern China	Lu, S., Xu, S., & Feng, F. (2012). Floodwater utilisation values of wetland services - a case study in northeastern china. Natural Hazards and Earth System Science, 12(2), 341-349. doi:10.5194/nhess-12-341-2012	2012	36000.0	nan
4070006	407	Momoge wetland	Protected	45.938871	123.623972	PF	total	2008	0	Floodwater utilisation values of wetland services – a case study in Northeastern China	Lu, S., Xu, S., & Feng, F. (2012). Floodwater utilisation values of wetland services - a case study in northeastern china. Natural Hazards and Earth System Science, 12(2), 341-349. doi:10.5194/nhess-12-341-2012	2012	144000.0	nan
4070007	407	Momoge wetland	Protected	45.938871	123.623972	MP	total	2008	0	Floodwater utilisation values of wetland services – a case study in Northeastern China	Lu, S., Xu, S., & Feng, F. (2012). Floodwater utilisation values of wetland services - a case study in northeastern china. Natural Hazards and Earth System Science, 12(2), 341-349. doi:10.5194/nhess-12-341-2012	2012	144000.0	nan
4070008	407	Momoge wetland	Protected	45.938871	123.623972	RC	total	2008	5.7771	Floodwater utilisation values of wetland services – a case study in Northeastern China	Lu, S., Xu, S., & Feng, F. (2012). Floodwater utilisation values of wetland services - a case study in northeastern china. Natural Hazards and Earth System Science, 12(2), 341-349. doi:10.5194/nhess-12-341-2012	2012	144000.0	nan
4070009	407	Momoge wetland	Protected	45.938871	123.623972	MP	total	2008	2.8535	Floodwater utilisation values of wetland services – a case study in Northeastern China	Lu, S., Xu, S., & Feng, F. (2012). Floodwater utilisation values of wetland services - a case study in northeastern china. Natural Hazards and Earth System Science, 12(2), 341-349. doi:10.5194/nhess-12-341-2012	2012	144000.0	nan
4070010	407	Momoge wetland	Protected	45.938871	123.623972	MP	total	2008	0	Floodwater utilisation values of wetland services – a case study in Northeastern China	Lu, S., Xu, S., & Feng, F. (2012). Floodwater utilisation values of wetland services - a case study in northeastern china. Natural Hazards and Earth System Science, 12(2), 341-349. doi:10.5194/nhess-12-341-2012	2012	144000.0	nan
4060001	406	Waza Logone	Protected	11.333333	14.733333	PF|MP	total	2002	45.0502	The return of the water. Restoring the Waza Logone floodplain in Cameroon	Loth, P. E. (Ed.). (2004). The return of the water: restoring the Waza Logone Floodplain in Cameroon. IUCN.	2004	20000.0	nan
4060002	406	Waza Logone	Protected	11.333333	14.733333	RC|PF|MP	total	2002	30.1613	The return of the water. Restoring the Waza Logone floodplain in Cameroon	Loth, P. E. (Ed.). (2004). The return of the water: restoring the Waza Logone Floodplain in Cameroon. IUCN.	2004	20000.0	nan
4060003	406	Waza Logone	Protected	11.333333	14.733333	RC|MP	total	2002	0	The return of the water. Restoring the Waza Logone floodplain in Cameroon	Loth, P. E. (Ed.). (2004). The return of the water: restoring the Waza Logone Floodplain in Cameroon. IUCN.	2004	20000.0	nan
4050001	405	Philippines	No protection	13.0	122.0	DC	total	2015	3522.0325	Valuing Protective Services of Mangroves in the Philippines	Losada, I.J., M. Beck, P. Menéndez, A. Espejo, S. Torres, P. Díaz-Simal, F. Fernández, S. Abad, N. Ripoll, J. García, S. Narayan, D. Trespalacios. 2017. Valuation of the Coastal Protection Services of Mangroves in the Philippines. World Bank, Washington, DC.	2017	310000.0	nan
4050002	405	Philippines	No protection	13.0	122.0	DC	total	2015	0	Valuing Protective Services of Mangroves in the Philippines	Losada, I.J., M. Beck, P. Menéndez, A. Espejo, S. Torres, P. Díaz-Simal, F. Fernández, S. Abad, N. Ripoll, J. García, S. Narayan, D. Trespalacios. 2017. Valuation of the Coastal Protection Services of Mangroves in the Philippines. World Bank, Washington, DC.	2017	310000.0	nan
4050003	405	Pagbilao	No protection	13.972	121.687	DC	total	2015	231.9038	Valuing Protective Services of Mangroves in the Philippines	Losada, I.J., M. Beck, P. Menéndez, A. Espejo, S. Torres, P. Díaz-Simal, F. Fernández, S. Abad, N. Ripoll, J. García, S. Narayan, D. Trespalacios. 2017. Valuation of the Coastal Protection Services of Mangroves in the Philippines. World Bank, Washington, DC.	2017	4560.0	nan
4050004	405	Pagbilao	No protection	13.972	121.687	DC	total	2015	276.3695	Valuing Protective Services of Mangroves in the Philippines	Losada, I.J., M. Beck, P. Menéndez, A. Espejo, S. Torres, P. Díaz-Simal, F. Fernández, S. Abad, N. Ripoll, J. García, S. Narayan, D. Trespalacios. 2017. Valuation of the Coastal Protection Services of Mangroves in the Philippines. World Bank, Washington, DC.	2017	6652.0	nan
4050005	405	Pagbilao	No protection	13.972	121.687	DC	total	2015	10.7227	Valuing Protective Services of Mangroves in the Philippines	Losada, I.J., M. Beck, P. Menéndez, A. Espejo, S. Torres, P. Díaz-Simal, F. Fernández, S. Abad, N. Ripoll, J. García, S. Narayan, D. Trespalacios. 2017. Valuation of the Coastal Protection Services of Mangroves in the Philippines. World Bank, Washington, DC.	2017	4560.0	nan
4040007	404	Doñana social–ecological system	Partially protected	37.03353	-6.437461	CV	total	2008	149.6992	The conservation against development paradigm in protected areas: Valuation of ecosystem services in the Doñana social–ecological system (southwestern Spain)	Martín-López, B., García-Llorente, M., Palomo, I., & Montes, C. (2011). The conservation against development paradigm in protected areas: Valuation of ecosystem services in the Doñana social–ecological system (southwestern Spain). Ecological Economics, 70(8), 1481-1491.	2011	220070.0	nan
4040008	404	Doñana social–ecological system	Partially protected	37.03353	-6.437461	CV	total	2008	80.7174	The conservation against development paradigm in protected areas: Valuation of ecosystem services in the Doñana social–ecological system (southwestern Spain)	Martín-López, B., García-Llorente, M., Palomo, I., & Montes, C. (2011). The conservation against development paradigm in protected areas: Valuation of ecosystem services in the Doñana social–ecological system (southwestern Spain). Ecological Economics, 70(8), 1481-1491.	2011	220070.0	nan
4040009	404	Doñana social–ecological system	Partially protected	37.03353	-6.437461	CV	total	2008	269.0578	The conservation against development paradigm in protected areas: Valuation of ecosystem services in the Doñana social–ecological system (southwestern Spain)	Martín-López, B., García-Llorente, M., Palomo, I., & Montes, C. (2011). The conservation against development paradigm in protected areas: Valuation of ecosystem services in the Doñana social–ecological system (southwestern Spain). Ecological Economics, 70(8), 1481-1491.	2011	220070.0	nan
4040010	404	Doñana social–ecological system	Partially protected	37.03353	-6.437461	CV	total	2008	55.6721	The conservation against development paradigm in protected areas: Valuation of ecosystem services in the Doñana social–ecological system (southwestern Spain)	Martín-López, B., García-Llorente, M., Palomo, I., & Montes, C. (2011). The conservation against development paradigm in protected areas: Valuation of ecosystem services in the Doñana social–ecological system (southwestern Spain). Ecological Economics, 70(8), 1481-1491.	2011	220070.0	nan
4040011	404	Doñana social–ecological system	Partially protected	37.03353	-6.437461	CV	total	2008	37.3532	The conservation against development paradigm in protected areas: Valuation of ecosystem services in the Doñana social–ecological system (southwestern Spain)	Martín-López, B., García-Llorente, M., Palomo, I., & Montes, C. (2011). The conservation against development paradigm in protected areas: Valuation of ecosystem services in the Doñana social–ecological system (southwestern Spain). Ecological Economics, 70(8), 1481-1491.	2011	220070.0	nan
4040012	404	Doñana social–ecological system	Partially protected	37.03353	-6.437461	CV	total	2008	29.4819	The conservation against development paradigm in protected areas: Valuation of ecosystem services in the Doñana social–ecological system (southwestern Spain)	Martín-López, B., García-Llorente, M., Palomo, I., & Montes, C. (2011). The conservation against development paradigm in protected areas: Valuation of ecosystem services in the Doñana social–ecological system (southwestern Spain). Ecological Economics, 70(8), 1481-1491.	2011	220070.0	nan
4040013	404	Doñana social–ecological system	Partially protected	37.03353	-6.437461	CV	total	2008	2688.5748	The conservation against development paradigm in protected areas: Valuation of ecosystem services in the Doñana social–ecological system (southwestern Spain)	Martín-López, B., García-Llorente, M., Palomo, I., & Montes, C. (2011). The conservation against development paradigm in protected areas: Valuation of ecosystem services in the Doñana social–ecological system (southwestern Spain). Ecological Economics, 70(8), 1481-1491.	2011	220070.0	nan
